"PVWatts: Hourly PV Performance Data"
"Requested Location:","little cayman, ky"
"Location:","SANCTI SPIRITUS, CUBA"
"Lat (deg N):","21.93"
"Long (deg W):","79.45"
"Elev (m):","65"
"DC System Size (kW):","4000"
"Module Type:","Standard"
"Array Type:","1-Axis Tracking"
"Array Tilt (deg):","19.7"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Ground Coverage Ratio:","0.4"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","20.0"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","5","0","0","0","23","0.3","0","23","0","0"
"11","5","1","0","0","22.7","0.3","0","22.7","0","0"
"11","5","2","0","0","22.3","0.2","0","22.3","0","0"
"11","5","3","0","0","22","0.2","0","22","0","0"
"11","5","4","0","0","21.7","0.1","0","21.7","0","0"
"11","5","5","0","0","21.3","0.1","0","21.3","0","0"
"11","5","6","68","11","21","0","64.154","22.173","222586.656","196109.703"
"11","5","7","284","76","23","0","381.519","36.333","1241128.75","1189981.875"
"11","5","8","659","114","25","0","796.837","53.883","2368244.5","2279494.5"
"11","5","9","447","187","27","0","659.534","53.865","1960589.75","1886689.625"
"11","5","10","570","261","26.8","0","845.765","58.469","2451226.25","2359280.25"
"11","5","11","492","257","26.6","0","759.084","56.697","2221749","2138498.5"
"11","5","12","801","211","26.3","0","1008.829","63.155","2847279","2739269.5"
"11","5","13","630","188","26.1","0","830.867","59.126","2399152","2309218.5"
"11","5","14","646","166","25.9","0","835.274","58.192","2424502.5","2333592"
"11","5","15","234","209","25.7","0","457.075","46.674","1411895.75","1355747.5"
"11","5","16","221","93","25.4","0","330.527","39.833","1056746.375","1010720.625"
"11","5","17","41","14","25.2","0","46.458","28.276","156765.797","131579.016"
"11","5","18","0","0","25","0","0","25","0","0"
"11","5","19","0","0","24.8","0","0","24.8","0","0"
"11","5","20","0","0","24.7","0","0","24.7","0","0"
"11","5","21","0","0","24.5","0","0","24.5","0","0"
"11","5","22","0","0","24.3","0","0","24.3","0","0"
"11","5","23","0","0","24.2","0","0","24.2","0","0"
"11","6","0","0","0","24","0","0","24","0","0"
"11","6","1","0","0","23.8","0","0","23.8","0","0"
"11","6","2","0","0","23.7","0","0","23.7","0","0"
"11","6","3","0","0","23.5","0","0","23.5","0","0"
"11","6","4","0","0","23.3","0","0","23.3","0","0"
"11","6","5","0","0","23.2","0","0","23.2","0","0"
"11","6","6","73","10","23","0","63.401","23.283","218747.328","192346.641"
"11","6","7","198","37","24","0.2","244.528","31.713","813624.438","773908.563"
"11","6","8","492","136","25","0.3","653.936","47.374","2012360.125","1936652.625"
"11","6","9","270","166","26","0.5","444.2","42.884","1399329","1343557.25"
"11","6","10","493","263","26","1.9","773.679","46.039","2397751.75","2307872"
"11","6","11","318","417","26","3.2","753.047","43.531","2364507.5","2275900"
"11","6","12","173","274","26","4.6","449.486","35.287","1471272","1413326.625"
"11","6","13","175","272","25.7","4","449.114","34.99","1472211.25","1414237.125"
"11","6","14","404","174","25.3","3.4","602.576","38.52","1940715","1867502.625"
"11","6","15","329","146","25","2.8","488.043","36.774","1585540.5","1524051.75"
"11","6","16","216","68","24.7","2.2","287.88","32.051","956450.438","913088.75"
"11","6","17","63","16","24.3","1.6","60.661","25.335","207417.156","181240.813"
"11","6","18","0","0","24","1","0","24","0","0"
"11","6","19","0","0","23.8","1","0","23.8","0","0"
"11","6","20","0","0","23.7","1","0","23.7","0","0"
"11","6","21","0","0","23.5","1","0","23.5","0","0"
"11","6","22","0","0","23.3","1","0","23.3","0","0"
"11","6","23","0","0","23.2","1","0","23.2","0","0"
"11","7","0","0","0","23","1","0","23","0","0"
"11","7","1","0","0","22.8","1","0","22.8","0","0"
"11","7","2","0","0","22.7","1","0","22.7","0","0"
"11","7","3","0","0","22.5","1","0","22.5","0","0"
"11","7","4","0","0","22.3","1","0","22.3","0","0"
"11","7","5","0","0","22.2","1","0","22.2","0","0"
"11","7","6","44","11","22","1","40.657","21.444","141517.969","116624.781"
"11","7","7","404","72","23.7","1","480.86","36.874","1559782.75","1499102.5"
"11","7","8","460","131","25.3","1","617.027","44.278","1929628.25","1856798.125"
"11","7","9","726","153","27","1","896.79","54.18","2661125","2560832"
"11","7","10","498","206","27.7","1.4","716.502","49.266","2183116.25","2101285.5"
"11","7","11","743","209","28.3","1.7","949.707","54.068","2819832.25","2712979"
"11","7","12","437","301","29","2.1","751.896","49.289","2290757.75","2204939.5"
"11","7","13","706","161","28.3","2.1","872.206","50.962","2633500.25","2534327.25"
"11","7","14","274","227","27.7","2.1","516.04","42.05","1632622.875","1569641.875"
"11","7","15","116","212","27","2.1","330.481","35.654","1079767","1033117.75"
"11","7","16","80","95","26","1.6","192.372","30.956","642841.188","607256.5"
"11","7","17","40","11","25","1","39.622","25.198","135582.531","110803.109"
"11","7","18","0","0","24","0.5","0","24","0","0"
"11","7","19","0","0","23.7","0.7","0","23.7","0","0"
"11","7","20","0","0","23.3","0.8","0","23.3","0","0"
"11","7","21","0","0","23","1","0","23","0","0"
"11","7","22","0","0","22.7","0.9","0","22.7","0","0"
"11","7","23","0","0","22.3","0.9","0","22.3","0","0"
"11","8","0","0","0","22","0.8","0","22","0","0"
"11","8","1","0","0","21.7","0.8","0","21.7","0","0"
"11","8","2","0","0","21.3","0.7","0","21.3","0","0"
"11","8","3","0","0","21","0.7","0","21","0","0"
"11","8","4","0","0","20.7","0.6","0","20.7","0","0"
"11","8","5","0","0","20.3","0.6","0","20.3","0","0"
"11","8","6","39","12","20","0.5","40.693","19.122","143236.594","118310.414"
"11","8","7","234","96","22.3","0.7","348.925","32.131","1158821.625","1109996.5"
"11","8","8","530","129","24.7","0.8","680.043","45.815","2109747.5","2030578.125"
"11","8","9","604","198","27","1","819.527","52.321","2456511.75","2364360"
"11","8","10","586","203","27.7","1.4","802.644","51.251","2419756.5","2329029.25"
"11","8","11","428","298","28.3","1.7","739.962","49.092","2256728.25","2172181.25"
"11","8","12","515","236","29","2.1","756.301","48.825","2309735.5","2223204"
"11","8","13","560","193","28.3","1.8","766.876","49.312","2335965.25","2248442.75"
"11","8","14","544","186","27.7","1.6","748.316","48.946","2283886.5","2198325.75"
"11","8","15","517","115","27","1.3","661.023","46.992","2038183.75","1961566.25"
"11","8","16","295","90","26.3","1","409.498","40.023","1307789.125","1254719.5"
"11","8","17","65","12","25.7","0.8","67.128","28.122","226577.656","200021.297"
"11","8","18","0","0","25","0.5","0","25","0","0"
"11","8","19","0","0","24.3","0.3","0","24.3","0","0"
"11","8","20","0","0","23.7","0.2","0","23.7","0","0"
"11","8","21","0","0","23","0","0","23","0","0"
"11","8","22","0","0","22.7","0.1","0","22.7","0","0"
"11","8","23","0","0","22.3","0.1","0","22.3","0","0"
"11","9","0","0","0","22","0.2","0","22","0","0"
"11","9","1","0","0","21.7","0.2","0","21.7","0","0"
"11","9","2","0","0","21.3","0.3","0","21.3","0","0"
"11","9","3","0","0","21","0.3","0","21","0","0"
"11","9","4","0","0","20.7","0.4","0","20.7","0","0"
"11","9","5","0","0","20.3","0.4","0","20.3","0","0"
"11","9","6","103","9","20","0.5","81.756","20.919","285014.281","257279.578"
"11","9","7","359","82","22.3","1","454.364","34.871","1488561.375","1430087"
"11","9","8","424","122","24.7","1.6","570.936","40.394","1821283.875","1752133.625"
"11","9","9","567","157","27","2.1","747.427","46.197","2314327","2227622.5"
"11","9","10","571","227","28","2.8","807.342","47.409","2484052.25","2390825.5"
"11","9","11","378","197","29","3.4","583.831","42.548","1842247.25","1772392.75"
"11","9","12","545","197","30","4.1","747.233","45.629","2320566","2233626"
"11","9","13","297","245","29.7","4.3","550.107","41.386","1746249.75","1679589.5"
"11","9","14","364","210","29.3","4.4","581.947","41.182","1849195.375","1779106.75"
"11","9","15","557","97","29","4.6","677.232","42.596","2136213","2056089"
"11","9","16","221","83","28.7","4.8","315.412","35.017","1032820.5","987438.063"
"11","9","17","58","15","28.3","4.9","56.495","28.841","189979.875","164146.672"
"11","9","18","0","0","27.6","4.6","0","27.6","0","0"
"11","9","19","0","0","26.9","4.2","0","26.9","0","0"
"11","9","20","0","0","26.2","3.9","0","26.2","0","0"
"11","9","21","0","0","25.4","3.5","0","25.4","0","0"
"11","9","22","0","0","24.7","3.2","0","24.7","0","0"
"11","9","23","0","0","24","2.9","0","24","0","0"
"11","10","0","0","0","23.3","2.5","0","23.3","0","0"
"11","10","1","0","0","22.6","2.2","0","22.6","0","0"
"11","10","2","0","0","21.9","1.9","0","21.9","0","0"
"11","10","3","0","0","21.1","1.5","0","21.1","0","0"
"11","10","4","0","0","20.4","1.2","0","20.4","0","0"
"11","10","5","0","0","19.7","0.8","0","19.7","0","0"
"11","10","6","18","9","19","0.5","17.915","17.342","63554.078","40131.18"
"11","10","7","247","74","21.7","1.2","324.868","29.691","1091508.125","1044539.063"
"11","10","8","331","145","24.3","1.9","488.2","36.745","1586175.625","1524666.875"
"11","10","9","397","233","27","2.6","639.642","42.335","2020596.375","1944599.25"
"11","10","10","623","187","27.7","2.4","819.379","48.036","2512700.25","2418348.5"
"11","10","11","612","259","28.3","2.3","871.6","50.556","2637374.75","2538045.25"
"11","10","12","490","292","29","2.1","790.983","50.016","2400427.5","2310444.75"
"11","10","13","604","239","29","2.1","850.04","51.213","2563121.25","2466772.25"
"11","10","14","492","251","29","2.1","766.438","49.368","2333982.75","2246535.5"
"11","10","15","495","140","29","2.1","658.629","46.53","2035700","1959170.25"
"11","10","16","233","106","27","1.6","362.739","37.796","1171599.875","1122418.25"
"11","10","17","25","12","25","1","25.895","25.616","88444.469","64557.801"
"11","10","18","0","0","23","0.5","0","23","0","0"
"11","10","19","0","0","22.3","0.5","0","22.3","0","0"
"11","10","20","0","0","21.7","0.5","0","21.7","0","0"
"11","10","21","0","0","21","0.5","0","21","0","0"
"11","10","22","0","0","20.8","0.5","0","20.8","0","0"
"11","10","23","0","0","20.6","0.5","0","20.6","0","0"
"11","11","0","0","0","20.3","0.5","0","20.3","0","0"
"11","11","1","0","0","20.1","0.5","0","20.1","0","0"
"11","11","2","0","0","19.9","0.5","0","19.9","0","0"
"11","11","3","0","0","19.7","0.5","0","19.7","0","0"
"11","11","4","0","0","19.4","0.5","0","19.4","0","0"
"11","11","5","0","0","19.2","0.5","0","19.2","0","0"
"11","11","6","39","8","19","0.5","42.819","18.062","151470.969","126386.359"
"11","11","7","178","74","20.5","1.3","264.764","26.659","902637","860669.375"
"11","11","8","284","128","22","2","422.501","32.393","1402421.125","1346556.875"
"11","11","9","358","223","23.5","2.8","590.861","37.242","1915135","1842803"
"11","11","10","767","164","25","3.6","929.947","45.278","2893087.25","2783133.5"
"11","11","11","509","214","26.5","4.3","725.119","42.097","2293244.75","2207333.25"
"11","11","12","424","345","28","5.1","774","42.868","2438363.5","2346916.75"
"11","11","13","629","229","27.7","5.5","866.046","43.669","2716926.75","2614351.75"
"11","11","14","437","169","27.3","5.8","625.452","38.635","2013081","1937348.125"
"11","11","15","369","172","27","6.2","556.58","36.391","1811537.125","1742713"
"11","11","16","119","47","25.7","5.7","171.138","28.518","578337.813","544248.875"
"11","11","17","15","10","24.3","5.1","18.303","23.758","63101.406","39686.891"
"11","11","18","0","0","23","4.6","0","23","0","0"
"11","11","19","0","0","22.8","4.6","0","22.8","0","0"
"11","11","20","0","0","22.7","4.7","0","22.7","0","0"
"11","11","21","0","0","22.5","4.7","0","22.5","0","0"
"11","11","22","0","0","22.3","4.8","0","22.3","0","0"
"11","11","23","0","0","22.2","4.8","0","22.2","0","0"
"11","12","0","0","0","22","4.8","0","22","0","0"
"11","12","1","0","0","21.8","4.9","0","21.8","0","0"
"11","12","2","0","0","21.7","4.9","0","21.7","0","0"
"11","12","3","0","0","21.5","5","0","21.5","0","0"
"11","12","4","0","0","21.3","5","0","21.3","0","0"
"11","12","5","0","0","21.2","5.1","0","21.2","0","0"
"11","12","6","3","6","21","5.1","5.912","19.905","20776.547","0"
"11","12","7","0","73","21.7","4.4","66.131","21.764","230951.125","204307.578"
"11","12","8","10","140","22.3","3.8","128.203","23.89","443301.375","412228.75"
"11","12","9","36","206","23","3.1","228.819","27.242","778789.625","739936.563"
"11","12","10","8","328","23.3","3.8","318.64","29.455","1073160.75","1026690.875"
"11","12","11","39","199","23.7","4.4","233.208","27.904","791224.875","752065"
"11","12","12","33","115","24","5.1","142.853","25.962","489140.25","457061.125"
"11","12","13","10","212","23.7","4.8","204.185","26.806","696418.625","659564.688"
"11","12","14","5","164","23.3","4.4","143.607","25.405","493061.219","460895.188"
"11","12","15","7","210","23","4.1","203.36","26.346","695121.938","658299"
"11","12","16","22","60","22.5","3.7","75.162","23.221","260596.891","233358.094"
"11","12","17","3","8","22","3.2","7.515","20.846","26308.063","3569.287"
"11","12","18","0","0","21.5","2.8","0","21.5","0","0"
"11","12","19","0","0","21","2.4","0","21","0","0"
"11","12","20","0","0","20.5","1.9","0","20.5","0","0"
"11","12","21","0","0","20","1.5","0","20","0","0"
"11","12","22","0","0","19.9","1.5","0","19.9","0","0"
"11","12","23","0","0","19.8","1.5","0","19.8","0","0"
"11","13","0","0","0","19.7","1.5","0","19.7","0","0"
"11","13","1","0","0","19.6","1.5","0","19.6","0","0"
"11","13","2","0","0","19.4","1.5","0","19.4","0","0"
"11","13","3","0","0","19.3","1.5","0","19.3","0","0"
"11","13","4","0","0","19.2","1.5","0","19.2","0","0"
"11","13","5","0","0","19.1","1.5","0","19.1","0","0"
"11","13","6","4","9","19","1.5","8.669","17.224","30844.498","8023.03"
"11","13","7","89","115","19.8","2.4","232.398","24.094","802296.75","762862.563"
"11","13","8","214","195","20.7","3.2","422.934","29.621","1422892.25","1366413.375"
"11","13","9","502","201","21.5","4.1","722.052","36.401","2350031.25","2261975"
"11","13","10","623","244","22.3","5","871.556","39.158","2797696","2691770.75"
"11","13","11","364","291","23.2","5.8","658.352","35.076","2156903.25","2076028.75"
"11","13","12","810","187","24","6.7","982.665","39.924","3141998","3021167.75"
"11","13","13","739","155","23.7","6.4","890.417","38.902","2861759.5","2753137.5"
"11","13","14","795","110","23.3","6","900.192","39.167","2889301.25","2779509"
"11","13","15","498","127","23","5.7","643.858","34.782","2112182.5","2032925.5"
"11","13","16","338","56","22","4.8","397.656","29.784","1335299.25","1281425"
"11","13","17","33","10","21","4","34.707","21.185","121018.242","96516.672"
"11","13","18","0","0","20","3.1","0","20","0","0"
"11","13","19","0","0","19","2.2","0","19","0","0"
"11","13","20","0","0","18","1.4","0","18","0","0"
"11","13","21","0","0","17","0.5","0","17","0","0"
"11","13","22","0","0","17.1","0.6","0","17.1","0","0"
"11","13","23","0","0","17.2","0.6","0","17.2","0","0"
"11","14","0","0","0","18.2","0.6","0","18.2","0","0"
"11","14","1","0","0","19.1","0.6","0","19.1","0","0"
"11","14","2","0","0","20.1","0.5","0","20.1","0","0"
"11","14","3","0","0","21","0.5","0","21","0","0"
"11","14","4","0","0","20.7","0.7","0","20.7","0","0"
"11","14","5","0","0","20.4","0.8","0","20.4","0","0"
"11","14","6","7","8","20.1","1","9.199","18.296","32525.641","9673.485"
"11","14","7","229","73","22.4","1.7","306.942","29.226","1033483","988082.813"
"11","14","8","266","172","24.6","2.3","460.838","35.644","1505477.75","1446483.25"
"11","14","9","240","264","26.9","3","506.011","38.475","1630075.625","1567175.75"
"11","14","10","163","208","27.4","3.3","382.188","35.954","1246775.5","1195467.25"
"11","14","11","274","290","27.9","3.7","572.444","39.965","1830263.75","1760812.375"
"11","14","12","367","369","28.4","4","745.281","44.111","2332899.5","2245493.25"
"11","14","13","311","224","27.4","3.3","538.606","39.967","1721972.75","1656107.875"
"11","14","14","369","262","26.4","2.7","643.633","41.785","2038867","1962225.375"
"11","14","15","311","171","25.4","2","499.991","38.922","1606882.5","1544719.625"
"11","14","16","126","91","24.7","1.7","228.745","31.137","763476.75","724999.688"
"11","14","17","5","11","24","1.3","10.764","23.376","37233.469","14295.244"
"11","14","18","0","0","23.3","1","0","23.3","0","0"
"11","14","19","0","0","22.8","1","0","22.8","0","0"
"11","14","20","0","0","22.3","1","0","22.3","0","0"
"11","14","21","0","0","21.8","1","0","21.8","0","0"
"11","14","22","0","0","21.8","1","0","21.8","0","0"
"11","14","23","0","0","21.7","1","0","21.7","0","0"
"11","15","0","0","0","21.7","1","0","21.7","0","0"
"11","15","1","0","0","21.6","1","0","21.6","0","0"
"11","15","2","0","0","21.6","1","0","21.6","0","0"
"11","15","3","0","0","21.5","1","0","21.5","0","0"
"11","15","4","0","0","21.5","1","0","21.5","0","0"
"11","15","5","0","0","21.4","1","0","21.4","0","0"
"11","15","6","88","6","21.4","1","64.466","21.345","224125.75","197618.203"
"11","15","7","482","54","22.9","2","523.046","35.267","1709476.125","1644018.625"
"11","15","8","313","144","24.5","3","468.846","35.377","1533557.75","1473694.75"
"11","15","9","591","170","26","4","778","42.221","2458793","2366552.5"
"11","15","10","572","148","26.8","4.3","724.754","42.111","2291727.75","2205873.25"
"11","15","11","285","418","27.7","4.7","710.394","42.016","2247843","2163626.5"
"11","15","12","125","222","28.5","5","347.954","35.333","1138617.875","1090353.875"
"11","15","13","621","215","28","6","840.805","42.195","2657608.5","2557458.5"
"11","15","14","475","148","27.6","7","634.713","37.791","2051395.5","1974310.125"
"11","15","15","657","81","27.1","8","745.578","37.891","2408189.75","2317908.5"
"11","15","16","451","58","25.7","5.7","507.933","34.86","1663786.75","1599807.625"
"11","15","17","141","9","24.3","3.3","102.215","26.452","347052","318034.5"
"11","15","18","0","0","22.9","1","0","22.9","0","0"
"11","15","19","0","0","22.4","1","0","22.4","0","0"
"11","15","20","0","0","21.9","1","0","21.9","0","0"
"11","15","21","0","0","21.5","0.9","0","21.5","0","0"
